label,area,soil_type,ph,n,p,k,humidity,temperature,rainfall
bean,,,6.8,0.2262,7.0,510.0
bean,,,5.81,0.28,5.13,612.0
bean,,,5.3,0.2317,4.0,682.0
bean,,,5.76,0.19,1.89,235.0
bean,,,6.2,0.18,1.0,243.0
bean,,,5.4,0.1082,1.0,169.0
bean,,,5.4,0.1639,5.0,260.0
bean,,,4.8,0.1725,1.0,135.0
bean,,,5.28,0.2289,4.0,95.0
bean,,,5.26,0.2289,3.0,261.0
bean,,,5.86,0.2289,1.0,82.0
bean,,,5.39,0.21,3.0,176.0
bean,,,6.8,0.0802,7.0,129.0
bean,,,5.2,0.301,4.0,469.0
bean,,,5.6,0.1734,6.0,494.0
bean,,,6.2,0.2063,1.0,497.0
bean,,,4.4,0.4663,2.0,169.0
bean,,,6.4,0.2199,6.0,359.0
bean,,,5.8,0.2122,2.0,515.0
bean,,,5.0,0.3654,3.0,510.0
bean,,,5.1,0.3821,3.0,426.0
bean,,,5.17,0.27,7.37,1230.0
bean,,,5.1,0.1841,1.0,165.0
bean,,,5.6,0.1238,0.5,247.0
bean,,,5.5,0.0946,1.0,154.0
bean,,,5.8,0.250293402,9.0,336.0
bean,,,5.8,0.250293402,3.0,58.0
bean,,,5.8,0.250293402,1.0,84.0
bean,,,5.3,0.2279,8.0,74.0
bean,,,5.3,0.2279,22.0,744.0
bean,,,5.3,0.2279,5.0,83.0
bean,,,5.3,0.2279,4.0,72.0
bean,,,5.4,0.1333,3.0,529.0
bean,,,5.7,0.1318,1.0,406.0
bean,,,5.4,0.1333,58.0,103.0
bean,,,6.4,0.1209,1.0,151.0
bean,,,4.9,0.3092,2.0,258.0
bean,,,6.2,0.1211,2.0,609.0
bean,,,4.5,0.3781,2.0,324.0
bean,,,4.9,0.368,3.0,299.0
bean,,,5.0,0.358,3.0,295.0
bean,,,4.8,0.255,1.0,254.0
bean,,,4.7,0.3021,4.0,516.0
bean,,,5.2,0.345,5.0,844.0
bean,,,5.8,0.2713,2.0,448.0
bean,,,6.1,0.2309,3.0,763.0
bean,,,5.3,0.2871,2.0,247.0
bean,,,5.3,0.2241,1.0,325.0
bean,,,5.0,0.5816,4.0,178.0
bean,,,5.2,0.417,2.0,211.0
bean,,,6.5,0.29,25.0,687.0
bean,,,4.9,0.2269,2.0,414.0
bean,,,6.6,0.1309,10.0,585.0
bean,,,6.2,0.23,5.189,311.221
bean,,,5.65,0.23,4.507,346.735
bean,,,6.2,0.23,4.072,166.923
bean,,,5.3,0.23,2.093,281.804
bean,,,6.15,0.23,12.66,219.353
bean,,,5.94,0.23,68.946,373.946
bean,,,6.1,0.2281,4.0,274.0
bean,,,6.4,0.1744,14.0,473.0
bean,,,5.9,0.2229,6.0,347.0
bean,,,6.8,0.1294,7.0,196.0
bean,,,6.6,0.1509,7.0,188.0
bean,,,5.8,0.23,9.186,111.326
bean,,,5.7,0.2646,18.0,251.0
bean,,,6.41,0.23,1.912,205.675
bean,,,6.6,0.2342,26.0,336.0
bean,,,5.77,0.23,6.135,194.98
bean,,,5.98,0.23,2.14,187.829
bean,,,6.51,0.23,2.99,219.147
bean,,,6.1,0.1801,16.0,290.0
bean,,,5.67,0.23,6.452,134.002
bean,,,6.9,0.16,3.0,501.0
bean,,,5.93,0.3693,94.142,475.684
bean,,,6.0,0.1565,14.0,423.0
bean,,,5.9,0.1723,19.0,476.0
bean,,,5.9,0.144,12.0,216.0
bean,,,5.5,0.2399,7.0,564.0
bean,,,6.3,0.1499,5.0,446.0
bean,,,5.97,0.23,25.081,424.501
bean,,,6.0,0.1047,14.0,483.0
bean,,,6.2,0.1182,4.0,469.0
bean,,,6.1,0.2999,9.0,431.0
bean,,,5.7,0.21,7.0,437.0
bean,,,6.1,0.2637,9.0,126.0
bean,,,6.0,0.2643,3.0,287.0
bean,,,6.0,0.2294,4.0,271.0
bean,,,6.25,0.23,3.087,261.122
bean,,,5.93,0.2375,9.667,180.913
bean,,,5.7,0.2518,16.0,409.0
bean,,,5.32,0.284,70.965,224.599
bean,,,5.66,0.23,153.752,883.075
bean,,,5.6,0.2518,6.813,262.062
bean,,,6.31,0.2518,288.869,2110.32
bean,,,5.58,0.1679,5.613,98.546
bean,,,5.81,0.23,49.55,702.156
bean,,,5.47,0.23,2.529,143.872
bean,,,5.99,0.2518,7.525,284.025
bean,,,5.61,0.2375,155.7,578.048
bean,,,5.51,0.23,12.169,394.266
bean,,,6.01,0.23,294.664,829.078
bean,,,6.05,0.23,10.575,243.721
bean,,,5.8,0.23,52.602,540.614
bean,,,5.4,0.23,42.633,321.563
bean,,,5.71,0.2518,9.634,262.028
bean,,,5.73,0.23,8.238,389.615
bean,,,5.88,0.23,4.443,296.172
bean,,,6.15,0.2518,32.797,334.8
bean,,,6.05,0.23,4.613,221.69
bean,,,6.07,0.1679,34.567,424.132
bean,,,5.98,0.23,3.91,359.508
bean,,,5.8,0.23,2.524,280.011
bean,,,5.58,0.23,45.665,414.292
bean,,,5.89,0.2518,7.585,193.824
bean,,,6.54,0.23,48.005,537.8
bean,,,5.95,0.23,6.997,417.531
bean,,,5.8,0.1679,5.196,83.092
bean,,,6.3,0.23,15.226,400.412
bean,,,6.55,0.23,3.309,328.128
bean,,,6.0,0.23,7.153,411.428
bean,,,6.22,0.23,4.004,358.878
bean,,,6.3,0.23,2.93,406.779
bean,,,6.87,0.23,6.076,332.582
bean,,,5.78,0.23,97.065,449.746
bean,,,5.87,0.23,18.659,352.872
bean,,,5.03,0.23,25.829,416.894
bean,,,6.65,0.23,3.05,376.011
bean,,,5.7,0.23,52.753,480.908
bean,,,5.87,0.23,4.506,275.19
dagussa,,,6.3,0.0749,16.0,326.0
dagussa,,,5.8,0.250293402,1.0,265.0
dagussa,,,5.35,0.189187439,2.0,248.0
dagussa,,,5.88,0.125125564,2.0,151.0
dagussa,,,5.5,0.1836,2.0,190.0
dagussa,,,5.29,0.2028973,1.6,294.0
dagussa,,,5.63,0.198480364,1.5,112.0
dagussa,,,5.18,0.20156988,1.5,194.0
dagussa,,,5.85,0.275904325,2.4,259.0
dagussa,,,5.56,0.144706333,1.8,134.0
dagussa,,,5.3,0.2017,1.0,87.0
dagussa,,,5.3,0.2017,2.0,97.0
dagussa,,,5.3,0.2017,2.0,282.0
dagussa,,,5.2,0.2158,2.0,103.0
dagussa,,,5.3,0.2017,1.0,91.0
dagussa,,,5.3,0.2017,1.0,147.0
dagussa,,,5.3,0.2017,2.0,243.0
dagussa,,,5.3,0.2017,8.0,319.0
dagussa,,,5.2,0.2158,1.0,152.0
dagussa,,,5.3,0.2017,2.0,259.0
dagussa,,,5.3,0.2017,2.0,181.0
dagussa,,,5.3,0.2017,15.0,622.0
dagussa,,,5.2,0.2158,3.0,436.0
dagussa,,,4.8,0.2201,1.0,122.0
dagussa,,,5.5,0.1637,2.0,192.0
dagussa,,,4.9,0.2174,3.0,233.0
dagussa,,,5.6,0.2175,3.0,62.0
dagussa,,,5.3,0.2085,2.0,122.0
dagussa,,,5.6,0.1116,3.0,143.0
dagussa,,,5.3,0.2193,4.0,341.0
dagussa,,,5.0,0.2099,3.0,285.0
dagussa,,,5.3,0.2232,2.0,395.0
dagussa,,,4.7,0.1844,2.0,386.0
dagussa,,,5.3,0.1986,3.0,275.0
dagussa,,,5.4,0.2179,2.0,457.0
dagussa,,,5.1,0.2344,4.0,255.0
dagussa,,,5.3,0.192,3.0,351.0
dagussa,,,5.1,0.2344,3.0,297.0
dagussa,,,5.4,0.2072,2.0,246.0
dagussa,,,5.1,0.2344,2.0,368.0
dagussa,,,5.1,0.2344,2.0,375.0
dagussa,,,5.1,0.2344,2.0,333.0
dagussa,,,5.1,0.1262,2.0,91.0
dagussa,,,5.1,0.236,2.0,338.0
dagussa,,,4.8,0.224,2.0,260.0
dagussa,,,4.9,0.228,2.0,217.0
dagussa,,,5.1,0.1645,2.0,287.0
dagussa,,,5.0,0.199,2.0,158.0
dagussa,,,5.1,0.2245,3.0,242.0
dagussa,,,5.39,0.21,2.0,247.0
dagussa,,,5.39,0.21,2.0,291.0
dagussa,,,5.39,0.21,3.0,247.0
dagussa,,,5.39,0.21,3.0,384.0
dagussa,,,4.9,0.1761,3.0,222.0
dagussa,,,5.0,0.1731,3.0,414.0
dagussa,,,4.7,0.1706,3.0,133.0
dagussa,,,4.7,0.1678,4.0,245.0
dagussa,,,4.9,0.1635,3.0,166.0
dagussa,,,5.5,0.1667,2.0,399.0
dagussa,,,5.1,0.128,2.0,378.0
dagussa,,,5.0,0.138,3.0,228.0
dagussa,,,5.2,0.1492,3.0,254.0
dagussa,,,5.0,0.1591,4.0,219.0
dagussa,,,5.2,0.1552,2.0,230.0
dagussa,,,4.9,0.1614,5.0,128.0
dagussa,,,5.3,0.1531,2.0,250.0
dagussa,,,5.1,0.184,3.0,277.0
dagussa,,,5.3,0.125,4.0,238.0
dagussa,,,4.9,0.1411,3.0,183.0
dagussa,,,5.5,0.1765,2.0,232.0
dagussa,,,5.4,0.1694,4.0,412.0
fallow,,,6.1,0.275,85.0,832.0
fallow,,,6.3,0.1115,2.0,301.0
fallow,,,5.4,0.229,2.0,301.0
fallow,,,6.76,0.1,5.19,315.0
fallow,,,5.3,0.2353,1.0,76.0
fallow,,,7.3,0.0983,6.0,354.0
fallow,,,5.8,0.1539,4.0,348.0
fallow,,,7.1,0.0445,7.0,238.0
fallow,,,5.0,0.3218,3.0,89.0
fallow,,,7.0,0.252362008,1.0,185.0
fallow,,,5.7,0.1235,1.0,167.0
fallow,,,6.0,0.4477,11.0,378.0
fallow,,,6.2,0.260151402,9.0,350.0
fallow,,,6.1,0.1177,6.0,197.0
fallow,,,5.3,0.2279,46.0,422.0
fallow,,,6.9,0.134622792,10.0,257.0
fallow,,,5.4,0.1333,5.0,507.0
fallow,,,5.8,0.250293402,4.0,79.0
fallow,,,5.85,0.2289,7.25,235.12
fallow,,,6.0,0.0969,19.0,117.0
fallow,,,5.41,0.2289,2.0,82.0
fallow,,,6.4,0.1209,1.0,117.0
fallow,,,5.5,0.2289,1.0,114.0
fallow,,,5.1,0.3044,17.0,158.0
fallow,,,5.3,0.1156,7.0,50.0
fallow,,,5.2,0.5309,6.0,125.0
maize,,,6.7,0.11,13.0,321.0
maize,,,7.4,0.3594,240.0,1643.0
maize,,,7.0,0.251,230.0,1644.0
maize,,,6.0,0.122,2.0,462.0
maize,,,4.9,0.247,4.0,301.0
maize,,,8.14,0.2,7.17,153.0
maize,,,7.0,0.2686,224.0,1464.0
maize,,,5.9,0.217,3.0,315.0
maize,,,6.5,0.2435,116.0,1023.0
maize,,,5.2,0.203,4.0,515.0
maize,,,5.76,0.09,0.99,245.0
maize,,,6.2,0.2387,48.0,1294.0
maize,,,5.6,0.1985,17.0,495.0
maize,,,4.86,0.19,10.7,307.0
maize,,,6.1,0.122,3.0,245.0
maize,,,5.7,0.2068,3.0,532.0
maize,,,5.19,0.26,3.24,291.0
maize,,,5.3,0.1524,3.0,395.0
maize,,,5.11,0.21,2.04,389.0
maize,,,5.14,0.23,1.93,257.0
maize,,,5.4,0.1455,1.0,253.0
maize,,,4.82,0.25,3.06,515.0
maize,,,5.04,0.26,13.9,149.0
maize,,,4.96,0.23,2.93,370.0
maize,,,5.8,0.207,22.0,772.0
maize,,,5.13,0.25,2.09,258.0
maize,,,5.01,0.2,2.71,350.0
maize,,,4.9,0.2809,17.0,411.0
maize,,,5.01,0.21,2.25,97.0
maize,,,7.25,0.176938188,21.8,192.0
maize,,,6.25,0.304697117,26.4,129.0
maize,,,5.02,0.2,1.58,737.0
maize,,,6.65,0.170013338,6.3,70.0
maize,,,5.1,0.2242,5.0,565.0
maize,,,6.25,0.143328461,19.2,79.0
maize,,,5.1,0.19890058,3.0,202.0
maize,,,6.46,0.191791347,136.7,190.0
maize,,,5.87,0.098593947,7.5,95.0
maize,,,6.1,0.294666827,41.1,138.0
maize,,,5.1,0.19890058,5.09,161.17
maize,,,4.62,0.19,2.07,163.0
maize,,,5.7,0.2048,3.0,298.0
maize,,,5.0,0.2094,3.0,179.0
maize,,,4.7,0.2021,1.0,327.0
maize,,,6.32,0.05,19.2,123.0
maize,,,5.2,0.183923547,5.0,296.0
maize,,,6.65,0.22025364,7.4,61.0
maize,,,6.1,0.1273,2.0,384.0
maize,,,7.82,0.13,0.6,266.0
maize,,,6.33,0.2,3.65,424.0
maize,,,5.8,0.137,2.0,259.0
maize,,,6.0,0.179883668,3.0,380.0
maize,,,5.41,0.21,8.51,370.0
maize,,,4.8,0.2549,2.0,137.0
maize,,,5.3,0.2451,5.0,514.0
maize,,,5.7,0.164829547,23.0,359.0
maize,,,5.5,0.247345527,4.0,619.0
maize,,,6.94,0.144175153,1.5,189.0
maize,,,5.25,0.204697726,7.6,214.0
maize,,,7.0,0.104,8.0,431.0
maize,,,7.16,0.190013995,5.4,223.0
maize,,,7.64,0.159225412,12.4,329.0
maize,,,5.55,0.196423695,6.5,555.0
maize,,,5.7,0.211608102,13.0,797.0
maize,,,5.45,0.186215179,2.4,486.0
maize,,,5.4,0.1752,2.0,158.0
maize,,,5.31,0.182873802,3.8,410.0
maize,,,5.3,0.287016226,4.0,614.0
maize,,,5.95,0.240991169,51.4,516.0
maize,,,6.65,0.145299107,4.1,263.0
maize,,,6.9,0.0895,6.0,594.0
maize,,,5.65,0.20350871,1.7,148.0
maize,,,5.53,0.186725216,2.7,105.0
maize,,,6.0,0.118456249,6.84,186.4
maize,,,5.3,0.287016226,3.94,326.36
maize,,,5.7,0.1638,1.0,696.0
maize,,,5.5,0.2325,4.0,514.0
maize,,,6.22,0.1,10.1,92.0
maize,,,6.96,0.12,27.0,491.0
maize,,,7.12,0.1,66.7,448.0
maize,,,5.4,0.12223,4.0,169.0
maize,,,5.6,0.1211,1.0,200.0
maize,,,5.93,0.27,3.54,502.0
maize,,,6.5,0.1274,4.0,408.0
maize,,,5.7,0.1638,4.0,922.0
maize,,,5.0,0.229282801,4.98,222.15
maize,,,6.77,0.13,1.77,372.0
maize,,,6.78,0.169855492,1.6,304.0
maize,,,6.3,0.1357,3.0,410.0
maize,,,6.0,0.1134,4.0,208.0
maize,,,6.4,0.1236,3.0,349.0
maize,,,5.7,0.28,4.96,186.0
maize,,,6.27,0.16,2.66,269.0
maize,,,5.8,0.009379812,4.0,365.0
maize,,,5.8,0.009379812,3.0,493.0
maize,,,6.7,0.1515,4.0,631.0
maize,,,5.7,0.1638,2.0,166.0
maize,,,5.7,0.252834987,3.0,733.0
maize,,,5.4,0.153057985,101.0,812.0
maize,,,5.4,0.153057985,2.41,469.99
maize,,,5.5,0.1681,2.0,240.0
maize,,,5.88,0.28,3.14,274.0
maize,,,6.6,0.1265,6.0,545.0
maize,,,5.8,0.009379812,3.0,352.0
maize,,,7.0,0.252362008,2.0,521.0
maize,,,5.7,0.252834987,2.0,142.0
maize,,,5.6,0.235689774,1.0,124.0
maize,,,5.4,0.26,4.52,230.0
maize,,,7.2,0.2353,3.0,530.0
maize,,,5.6,0.1629,8.0,374.0
maize,,,8.1,0.0851,66.0,726.0
maize,,,6.5,0.0985,1.0,482.0
maize,,,5.79,0.186203319,4.0,379.0
maize,,,5.6,0.2276,9.0,703.0
maize,,,5.7,0.252834987,3.0,328.0
maize,,,5.3,0.207024612,2.0,471.0
maize,,,5.78,0.23,2.12,610.0
maize,,,6.02,0.09,14.5,175.0
maize,,,5.34,0.27,4.81,123.0
maize,,,5.55,0.217488577,1.6,130.0
maize,,,7.0,0.252362008,4.0,165.0
maize,,,7.0,0.252362008,3.0,487.0
maize,,,6.8,0.2011,3.0,311.0
maize,,,6.18,0.29102335,3.78,660.0
maize,,,5.85,0.162474818,1.5,275.0
maize,,,6.0,0.1963,5.0,453.0
maize,,,6.74,0.1001781,26.0,712.0
maize,,,6.04,0.13,1.76,313.0
maize,,,5.2,0.000261711,1.0,428.0
maize,,,5.71,0.196323133,6.1,492.0
maize,,,5.58,0.3,4.24,342.0
maize,,,5.67,0.17,27.0,739.0
maize,,,6.82,0.133680176,9.0,241.0
maize,,,6.6,0.1227,2.0,585.0
maize,,,6.7,0.252041054,5.91,171.81
maize,,,6.7,0.252041054,3.0,590.0
maize,,,6.75,0.135172807,2.6,237.0
maize,,,5.8,0.1571,4.0,457.0
maize,,,6.5,0.206286546,5.8,533.0
maize,,,6.63,0.200703292,24.0,490.0
maize,,,5.19,0.171984103,17.3,489.0
maize,,,5.7,0.217347627,3.0,532.0
maize,,,4.85,0.27,4.98,369.0
maize,,,5.3,0.214370848,11.62,244.54
maize,,,5.7,0.235599614,8.84,729.67
maize,,,5.77,0.188346313,6.5,699.0
maize,,,7.87,0.09,16.0,569.0
maize,,,6.2,0.1426,5.0,399.0
maize,,,6.7,0.2496,58.0,806.0
maize,,,5.53,0.16,2.62,516.0
maize,,,6.2,0.2494,23.0,624.0
maize,,,6.2,0.2152,6.0,665.0
maize,,,5.33,0.23,2.19,111.0
maize,,,5.7,0.217347627,4.0,543.0
maize,,,6.1,0.072,3.0,262.0
maize,,,5.7,0.2045,5.0,332.0
maize,,,6.9,0.1712,3.0,369.0
maize,,,5.7,0.211,6.0,319.0
maize,,,5.65,0.19087808,6.7,786.0
maize,,,6.1,0.1514,2.0,349.0
maize,,,6.1,0.2119,6.0,674.0
maize,,,4.9,0.22,5.15,718.0
maize,,,5.4,0.1914,5.0,472.0
maize,,,5.8,0.1503,8.0,407.0
maize,,,6.3,0.2306,2.0,684.0
maize,,,5.2,0.000261711,8.0,557.0
maize,,,6.1,0.072,15.0,1052.0
maize,,,5.95,0.205596573,5.6,371.0
maize,,,5.18,0.28,8.81,162.0
maize,,,5.9,0.1708,3.0,421.0
maize,,,4.65,0.28,3.96,335.0
maize,,,5.7,0.1971,7.0,605.0
maize,,,6.15,0.136260294,0.05,194.0
maize,,,6.4,0.242,11.0,879.0
maize,,,5.77,0.28,4.05,514.0
maize,,,5.85,0.212086428,6.8,759.0
maize,,,5.45,0.217740219,3.4,564.0
maize,,,6.1,0.167037589,18.0,1232.0
maize,,,6.1,0.167037589,3.0,348.0
maize,,,5.4,0.201673301,2.7,143.0
maize,,,5.8,0.1944,3.0,425.0
maize,,,5.32,0.28,1.84,448.0
maize,,,5.7,0.2014,4.0,425.0
maize,,,5.55,0.212902951,3.2,546.0
maize,,,5.9,0.1545,5.0,299.0
maize,,,5.93,0.22,2.3,457.0
maize,,,5.65,0.203045808,4.8,492.0
maize,,,5.5,0.2206,3.0,433.0
maize,,,6.61,0.12,8.53,657.0
maize,,,6.8,0.3017,35.0,1528.0
maize,,,5.8,0.1931,4.0,548.0
maize,,,5.5,0.2019,3.0,489.0
maize,,,5.35,0.176821928,4.3,282.0
maize,,,6.1,0.2395,9.0,793.0
maize,,,5.55,0.232567949,3.9,489.0
maize,,,5.9,0.224338628,6.8,531.0
maize,,,5.88,0.27,2.52,451.0
maize,,,5.7,0.1908,2.0,301.0
maize,,,5.6,0.372455231,1.0,99.0
maize,,,5.74,0.3,2.02,327.0
maize,,,5.8,0.2155,2.0,514.0
maize,,,5.47,0.198354745,3.5,562.0
maize,,,6.38,0.33,63.4,1180.0
maize,,,5.28,0.192610481,2.9,151.0
maize,,,6.1,0.26,4.37,634.0
maize,,,5.77,0.187951514,2.1,86.0
maize,,,5.9,0.22,6.0,599.0
maize,,,5.05,0.222841203,3.0,189.0
maize,,,5.6,0.153,2.0,357.0
maize,,,5.3,0.199647062,8.7,577.0
maize,,,5.3,0.1638,2.0,319.0
maize,,,5.4,0.1913,2.0,403.0
maize,,,6.2,0.260151402,6.0,865.0
maize,,,5.7,0.1929,2.0,590.0
maize,,,6.91,0.09,4.0,209.0
maize,,,5.89,0.214515774,10.6,840.0
maize,,,5.22,0.219909301,2.7,412.0
maize,,,5.3,0.195,3.0,420.0
maize,,,5.1,0.2103,4.0,224.0
maize,,,5.8,0.250293402,5.0,337.0
maize,,,5.3,0.1908,2.0,241.0
maize,,,7.2,0.110631325,4.41,271.85
maize,,,6.4,0.1987,5.0,722.0
maize,,,6.9,0.1906,2.0,490.0
maize,,,5.67,0.192551578,4.6,606.0
maize,,,5.4,0.1868,3.0,545.0
maize,,,5.45,0.197115686,4.2,303.0
maize,,,5.1,0.2205,2.0,532.0
maize,,,5.4,0.2045,2.0,490.0
maize,,,5.8,0.250293402,3.0,247.0
maize,,,5.4,0.1983,2.0,215.0
maize,,,5.48,0.19288072,2.3,402.0
maize,,,5.2,0.158092966,4.0,155.0
maize,,,5.65,0.187890421,6.6,529.0
maize,,,5.6,0.2197,3.0,348.0
maize,,,5.1,0.2126,5.0,306.0
maize,,,5.6,0.2124,2.0,382.0
maize,,,5.12,0.182058554,2.4,192.0
maize,,,5.26,0.217419945,5.0,525.0
maize,,,5.5,0.1916,4.0,605.0
maize,,,5.34,0.202577287,3.0,334.0
maize,,,6.35,0.189316373,9.6,1063.0
maize,,,5.8,0.238,29.0,667.0
maize,,,6.2,0.2215,41.0,888.0
maize,,,6.35,0.293238378,17.7,575.0
maize,,,5.2,0.2089,6.0,350.0
maize,,,5.5,0.14748212,1.3,149.0
maize,,,5.63,0.151984275,3.0,186.0
maize,,,6.56,0.16,4.0,281.0
maize,,,5.56,0.144666451,1.5,178.0
maize,,,5.0,0.1844,2.0,306.0
maize,,,5.3,0.1951,2.0,423.0
maize,,,6.3,0.2444,21.0,1134.0
maize,,,5.8,0.1693,2.0,211.0
maize,,,5.56,0.125904301,2.5,236.0
maize,,,5.3,0.1895,3.0,157.0
maize,,,6.25,0.250873244,19.2,594.0
maize,,,5.5,0.1619,2.0,262.0
maize,,,6.3,0.2497,40.0,1194.0
maize,,,6.1,0.195473194,3.1,168.0
maize,,,5.55,0.167795479,2.9,268.0
maize,,,5.37,0.193049497,3.1,311.0
maize,,,6.0,0.1339,27.0,462.0
maize,,,6.5,0.16,13.0,415.0
maize,,,5.6,0.174813038,1.9,210.0
maize,,,6.58,0.16,75.0,504.0
maize,,,7.4,0.043662318,7.0,614.0
maize,,,5.56,0.175900251,1.6,227.0
maize,,,5.75,0.16756813,1.3,162.0
maize,,,7.4,0.043662318,41.0,936.0
maize,,,5.21,0.192934615,5.8,260.0
maize,,,5.8,0.250293402,5.0,388.0
maize,,,5.8,0.250293402,2.0,461.0
maize,,,6.0,0.16,13.0,533.0
maize,,,6.77,0.16,25.0,837.0
maize,,,6.8,0.024284862,6.0,479.0
maize,,,7.4,0.043662318,56.0,997.0
maize,,,5.3,0.2279,7.0,242.0
maize,,,5.69,0.198390308,2.7,490.0
maize,,,5.1,0.2289,5.0,639.0
maize,,,6.01,0.219389893,3.0,134.0
maize,,,5.89,0.16,45.0,659.0
maize,,,5.89,0.16,5.0,417.0
maize,,,7.4,0.043662318,185.0,1778.0
maize,,,5.6,0.185,2.0,541.0
maize,,,6.8,0.024284862,116.0,1054.0
maize,,,6.1,0.1177,5.0,299.0
maize,,,5.3,0.2279,12.0,334.0
maize,,,5.3,0.2279,5.0,285.0
maize,,,5.6,0.2039,4.0,443.0
maize,,,6.1,0.1177,3.0,230.0
maize,,,6.1,0.1177,63.0,709.0
maize,,,5.8,0.250293402,14.0,145.0
maize,,,5.3,0.2279,3.0,354.0
maize,,,5.2,0.1408,4.0,196.0
maize,,,6.1,0.1177,4.0,126.0
maize,,,5.99,0.16,60.0,606.0
maize,,,7.7,0.153113977,2.8,213.0
maize,,,5.8,0.250293402,2.0,432.0
maize,,,5.4,0.1333,6.0,313.0
maize,,,5.8,0.250293402,34.0,592.0
maize,,,5.52,0.16,8.24,222.91
maize,,,5.8,0.250293402,3.0,339.0
maize,,,5.8,0.250293402,3.0,199.0
maize,,,5.4,0.1333,3.0,111.0
maize,,,5.8,0.250293402,3.0,172.0
maize,,,5.8,0.250293402,4.0,415.0
maize,,,5.85,0.2289,21.0,419.0
maize,,,5.8,0.250293402,4.0,237.0
maize,,,5.8,0.250293402,24.0,474.0
maize,,,5.4,0.1333,5.0,188.0
maize,,,5.8,0.250293402,2.35,191.91
maize,,,6.0,0.0969,7.0,235.0
maize,,,6.0,0.0969,15.0,210.0
maize,,,6.0,0.0969,2.0,253.0
maize,,,6.0,0.0969,8.0,147.0
maize,,,6.02,0.0808,15.0,1183.0
maize,,,5.24,0.0808,4.0,224.0
maize,,,5.91,0.2289,3.25,173.99
maize,,,6.25,0.2289,10.0,258.0
maize,,,5.8,0.250293402,14.0,411.0
maize,,,5.8,0.250293402,2.0,269.0
maize,,,6.0,0.0969,2.0,195.0
maize,,,6.0,0.0969,11.0,406.0
maize,,,6.0,0.0969,6.0,241.0
maize,,,5.81,0.16,1.54,156.75
maize,,,5.85,0.2289,44.0,669.0
maize,,,5.85,0.2289,64.0,588.0
maize,,,5.85,0.2289,24.0,320.0
maize,,,5.8,0.250293402,70.0,712.0
maize,,,5.8,0.250293402,17.0,335.0
maize,,,6.0,0.0969,2.0,195.0
maize,,,6.0,0.0969,13.0,238.0
maize,,,5.81,0.16,4.0,564.0
maize,,,6.0,0.0969,1.0,140.0
maize,,,6.0,0.0969,6.0,210.0
maize,,,6.4,0.1209,1.0,348.0
maize,,,6.4,0.1209,7.0,392.0
maize,,,5.58,0.16,14.0,902.0
maize,,,6.74,0.2289,3.0,127.0
maize,,,5.85,0.2289,2.0,493.0
maize,,,5.8,0.250293402,42.0,687.0
maize,,,6.0,0.0969,7.0,562.0
maize,,,6.74,0.2289,9.0,342.0
maize,,,6.0,0.0969,5.04,224.41
maize,,,6.4,0.1209,1.0,192.0
maize,,,6.4,0.1209,3.0,220.0
maize,,,6.4,0.1209,11.0,742.0
maize,,,5.63,0.2289,3.0,149.0
maize,,,5.85,0.2289,2.0,248.0
maize,,,5.8,0.250293402,11.0,373.0
maize,,,5.8,0.250293402,27.0,700.0
maize,,,6.4,0.161,4.0,595.0
maize,,,5.8,0.250293402,4.0,180.0
maize,,,5.8,0.250293402,1.0,235.0
maize,,,5.8,0.250293402,2.0,361.0
maize,,,5.8,0.250293402,2.0,250.0
maize,,,6.37,0.111842553,65.0,995.0
maize,,,5.5,0.2124,5.0,200.0
maize,,,6.8,0.0884,26.16,410.35
maize,,,6.3,0.0732,135.0,1162.0
maize,,,6.62,0.156888135,7.4,258.0
maize,,,5.85,0.2289,4.0,322.0
maize,,,5.8,0.250293402,24.0,404.0
maize,,,5.68,0.076819645,3.0,310.0
maize,,,7.75,0.097377506,2.1,520.0
maize,,,5.4,0.2255,61.0,367.0
maize,,,5.4,0.2255,9.0,79.0
maize,,,4.7,0.1801,3.0,327.0
maize,,,6.5,0.1875,89.0,859.0
maize,,,5.84,0.150259886,9.8,657.0
maize,,,6.1,0.1526,41.0,465.0
maize,,,5.55,0.2289,7.0,484.0
maize,,,6.5,0.0738,7.0,300.0
maize,,,5.3,0.2861,10.0,367.0
maize,,,7.7,0.1067,2.0,540.0
maize,,,5.8,0.2326,39.0,326.0
maize,,,5.2,0.1622,5.0,280.0
maize,,,6.15,0.079226038,1.2,239.0
maize,,,5.3,0.2017,2.0,197.0
maize,,,5.9,0.2385,2.0,116.0
maize,,,5.4,0.2893,4.0,149.0
maize,,,5.4,0.2406,4.0,464.0
maize,,,5.3,0.2017,2.0,323.0
maize,,,5.3,0.2017,3.0,286.0
maize,,,5.3,0.2017,5.0,141.0
maize,,,5.9,0.1496,1.0,262.0
maize,,,6.55,0.131968013,0.05,271.0
maize,,,5.2,0.2158,2.0,154.0
maize,,,6.0,0.1867,2.0,525.0
maize,,,5.2,0.2158,2.0,106.0
maize,,,6.6,0.2196,5.0,836.0
maize,,,5.2,0.2158,2.0,135.0
maize,,,5.3,0.2017,1.0,157.0
maize,,,5.3,0.2017,2.0,92.0
maize,,,5.5,0.0539,1.0,131.0
maize,,,6.2,0.216,15.0,853.0
maize,,,6.0,0.2119,4.0,731.0
maize,,,5.2,0.2158,2.0,223.0
