label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
6.0,91.0,53.78,39.22,5.64,25.73,265.88,81.2,0.0
6.0,83.0,58.0,45.0,5.88,25.76,245.66,83.52,0.0
6.0,83.0,58.0,45.0,5.88,25.76,245.66,83.52,0.0
6.0,91.0,36.0,45.0,5.95,24.44,267.98,82.45,0.0
6.0,67.38,58.0,38.62,5.78,24.51,220.53,81.48,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,81.0,41.0,38.0,7.52,22.68,200.91,83.73,0.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
6.0,61.0,52.0,41.0,6.88,24.98,204.8,83.89,0.0
6.0,91.0,53.42,39.58,5.53,26.1,265.3,81.3,0.0
6.0,90.0,44.0,38.0,7.47,23.84,241.2,83.88,0.0
6.0,73.0,35.0,38.0,5.01,24.89,185.95,81.98,0.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
6.0,61.0,53.0,43.0,6.35,26.4,223.37,81.06,0.0
6.0,76.0,40.0,43.0,5.07,25.16,231.38,83.12,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,95.0,39.0,36.0,5.56,23.86,285.25,83.15,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,91.0,50.0,40.0,6.46,20.82,230.22,84.13,0.0
6.0,60.0,48.0,39.0,7.04,24.28,231.09,80.3,0.0
6.0,75.0,54.0,36.0,7.02,26.29,257.49,84.57,0.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
6.0,89.0,54.0,38.0,6.69,24.52,230.45,83.54,0.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
6.0,72.0,40.0,38.0,7.59,20.41,245.15,82.21,0.0
6.0,76.04,46.91,42.0,5.77,20.08,263.62,83.26,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,86.0,59.0,35.0,6.95,25.79,243.51,82.11,0.0
6.0,91.15,37.96,41.27,6.42,21.63,201.3,81.04,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
6.0,61.0,53.0,43.0,6.35,26.4,223.37,81.06,0.0
6.0,76.0,49.0,42.0,5.21,24.96,196.96,84.48,0.0
6.0,95.0,55.0,42.0,5.95,26.8,193.35,82.15,0.0
6.0,76.02,46.95,42.0,5.76,20.08,263.63,83.27,0.0
6.0,97.0,36.0,45.0,6.94,22.23,278.08,81.86,0.0
6.0,84.0,50.0,44.0,5.94,25.49,182.65,81.41,0.0
6.0,83.0,58.0,45.0,5.88,25.76,245.66,83.52,0.0
6.0,78.0,58.0,44.0,5.11,26.8,284.44,80.89,0.0
6.0,91.0,36.0,45.0,5.95,24.44,267.98,82.45,0.0
6.0,85.0,58.0,41.0,7.04,21.77,226.66,80.32,0.0
6.0,89.0,54.0,38.0,6.69,24.52,230.45,83.54,0.0
6.0,88.0,46.0,42.0,6.6,22.68,194.27,83.46,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,68.0,57.0,43.0,5.71,26.09,182.9,80.38,0.0
6.0,60.0,49.0,44.0,6.24,20.78,240.08,84.5,0.0
6.0,67.0,45.0,38.0,7.3,22.73,260.89,82.17,0.0
6.0,90.0,46.0,42.0,7.5,23.98,250.08,81.45,0.0
6.0,74.0,39.0,38.0,7.78,23.24,233.05,84.59,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
6.0,68.0,57.0,43.0,5.71,26.09,182.9,80.38,0.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,63.0,44.0,41.0,5.58,24.17,257.03,83.73,0.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
6.0,93.0,58.0,38.0,6.93,20.62,279.55,83.77,0.0
6.0,79.0,43.0,39.0,7.06,21.67,210.81,80.71,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,69.0,37.0,42.0,7.07,23.06,251.05,83.37,0.0
6.0,61.0,53.0,43.0,6.35,26.4,223.37,81.06,0.0
6.0,96.5,47.64,37.64,7.18,22.91,225.38,81.93,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,90.0,46.0,42.0,7.5,23.98,250.08,81.45,0.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
6.0,60.0,55.0,44.0,7.84,23.0,263.96,82.32,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,91.0,35.0,39.0,6.97,23.79,206.26,80.42,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,83.0,41.0,43.0,6.25,21.05,233.11,82.68,0.0
6.0,90.0,44.0,38.0,7.47,23.84,241.2,83.88,0.0
6.0,82.0,40.0,40.0,6.27,23.83,298.56,84.81,0.0
6.0,79.0,42.0,37.0,6.59,24.87,295.61,82.84,0.0
6.0,74.0,54.0,38.0,7.12,25.66,217.38,83.47,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,60.0,55.0,45.0,5.94,21.41,287.58,83.33,0.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,79.0,43.0,39.0,7.06,21.67,210.81,80.71,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,70.0,36.0,42.0,6.95,21.84,202.38,80.73,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,76.0,49.0,42.0,5.21,24.96,196.96,84.48,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,95.0,52.0,36.0,5.54,26.23,286.51,83.84,0.0
6.0,66.0,53.0,41.0,7.78,25.08,257.0,80.52,0.0
6.0,67.19,58.0,38.81,5.61,24.9,220.32,81.0,0.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,88.0,46.0,42.0,6.6,22.68,194.27,83.46,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,81.0,45.0,35.0,6.16,26.53,218.92,80.12,0.0
6.0,75.0,54.0,36.0,7.02,26.29,257.49,84.57,0.0
6.0,79.0,42.0,37.0,6.59,24.87,295.61,82.84,0.0
6.0,91.0,36.0,45.0,5.95,24.44,267.98,82.45,0.0
6.0,85.0,58.0,41.0,7.04,21.77,226.66,80.32,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,64.0,45.0,43.0,5.53,25.63,209.9,83.53,0.0
6.0,88.0,46.0,42.0,6.6,22.68,194.27,83.46,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,67.0,47.0,44.0,7.87,26.73,280.4,81.79,0.0
6.0,83.0,58.0,45.0,5.88,25.76,245.66,83.52,0.0
6.0,79.0,42.0,37.0,6.59,24.87,295.61,82.84,0.0
6.0,60.0,51.0,36.0,6.03,22.7,257.0,82.81,0.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
6.0,71.0,46.0,40.0,7.24,20.28,191.95,82.12,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,65.0,37.0,40.0,5.33,23.36,188.41,83.6,0.0
6.0,85.0,58.0,41.0,7.04,21.77,226.66,80.32,0.0
6.0,67.03,58.0,38.97,5.48,25.22,220.15,80.61,0.0
6.0,79.0,42.0,37.0,6.59,24.87,295.61,82.84,0.0
6.0,99.0,41.0,36.0,6.74,24.46,182.56,82.75,0.0
6.0,61.0,52.0,41.0,6.88,24.98,204.8,83.89,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,75.0,54.0,36.0,7.02,26.29,257.49,84.57,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,91.0,53.69,39.31,5.61,25.82,265.73,81.22,0.0
6.0,70.0,36.0,42.0,6.95,21.84,202.38,80.73,0.0
6.0,85.0,58.0,41.0,7.04,21.77,226.66,80.32,0.0
6.0,60.0,51.0,36.0,6.03,22.7,257.0,82.81,0.0
6.0,95.0,52.0,36.0,5.54,26.23,286.51,83.84,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,83.0,60.0,36.0,6.9,25.6,200.83,80.15,0.0
6.0,95.0,39.0,36.0,5.56,23.86,285.25,83.15,0.0
6.0,83.0,58.0,45.0,5.88,25.76,245.66,83.52,0.0
6.0,93.0,56.0,42.0,7.38,23.86,195.09,82.23,0.0
6.0,86.91,52.32,43.41,6.64,26.38,265.24,82.07,0.0
6.0,99.0,55.0,35.0,6.5,21.72,277.96,80.24,0.0
6.0,81.0,53.0,42.0,5.18,23.68,233.7,81.04,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,93.0,56.0,42.0,7.38,23.86,195.09,82.23,0.0
6.0,60.0,49.0,44.0,6.24,20.78,240.08,84.5,0.0
6.0,85.0,37.0,39.0,6.36,24.53,224.68,82.74,0.0
6.0,89.0,45.0,36.0,6.44,21.33,185.5,80.47,0.0
6.0,60.0,55.0,44.0,7.84,23.0,263.96,82.32,0.0
6.0,69.0,46.0,41.0,5.01,23.64,263.11,80.29,0.0
6.0,91.06,35.0,39.06,6.93,23.69,205.88,80.41,0.0
6.0,65.0,60.0,43.0,5.66,21.97,227.36,81.9,0.0
6.0,67.0,58.0,39.0,5.45,25.28,220.12,80.55,0.0
6.0,89.0,54.0,38.0,6.69,24.52,230.45,83.54,0.0
6.0,81.0,41.0,38.0,7.52,22.68,200.91,83.73,0.0
6.0,69.0,37.0,42.0,7.07,23.06,251.05,83.37,0.0
6.0,74.0,39.0,38.0,7.78,23.24,233.05,84.59,0.0
6.0,94.0,50.0,37.0,6.95,25.67,209.59,80.66,0.0
6.0,70.0,36.0,42.0,6.95,21.84,202.38,80.73,0.0
6.0,67.0,43.0,39.0,6.0,26.04,186.75,84.97,0.0
6.0,68.0,57.0,43.0,5.71,26.09,182.9,80.38,0.0
6.0,78.0,40.0,38.0,7.55,26.46,248.23,83.86,0.0
6.0,69.0,37.0,42.0,7.07,23.06,251.05,83.37,0.0
6.0,74.0,35.0,40.0,6.98,26.49,242.86,80.16,0.0
6.0,78.0,35.0,44.0,7.07,26.54,183.62,84.67,0.0
6.0,60.0,36.0,43.0,5.29,23.43,219.9,83.06,0.0
6.0,61.0,52.0,41.0,6.88,24.98,204.8,83.89,0.0
6.0,93.0,58.0,38.0,6.93,20.62,279.55,83.77,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,67.0,43.0,39.0,6.0,26.04,186.75,84.97,0.0
6.0,78.0,43.0,42.0,7.28,21.32,192.32,83.0,0.0
6.0,93.0,53.0,38.0,7.07,26.93,290.68,81.91,0.0
6.0,60.0,51.0,36.0,6.03,22.7,257.0,82.81,0.0
6.0,84.0,51.0,35.0,6.04,22.3,197.98,80.64,0.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,42.0,67.0,77.0,6.11,18.99,78.71,15.94,1.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
7.0,30.0,70.0,79.0,7.31,20.27,69.64,19.97,1.0
7.0,58.0,66.0,79.0,8.72,20.99,93.55,19.33,1.0
7.0,31.0,76.0,82.0,7.6,20.82,79.21,17.85,1.0
7.0,33.0,75.0,84.0,7.22,19.46,68.81,18.73,1.0
7.0,60.0,61.0,78.0,6.32,20.71,94.04,19.84,1.0
7.0,32.0,73.0,81.0,5.99,20.45,92.68,15.4,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,44.0,74.0,85.0,7.15,20.19,78.26,19.64,1.0
7.0,22.0,78.0,76.0,8.62,17.85,76.32,19.09,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,49.0,69.0,82.0,6.26,18.32,81.79,15.36,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,31.0,76.0,82.0,7.6,20.82,79.21,17.85,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
7.0,58.0,63.0,81.0,6.52,19.81,78.97,14.7,1.0
7.0,24.0,55.0,78.0,6.65,17.3,75.58,15.15,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,47.0,79.0,78.0,6.61,17.48,65.11,14.76,1.0
7.0,22.0,72.0,85.0,6.39,18.87,88.51,15.66,1.0
7.0,48.0,65.0,78.0,7.86,17.44,73.09,14.34,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
7.0,32.0,73.0,81.0,5.99,20.45,92.68,15.4,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,27.0,76.0,83.0,6.29,19.13,89.62,14.92,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
7.0,40.0,58.0,75.0,6.17,18.59,89.61,14.78,1.0
7.0,57.0,73.0,85.0,7.36,18.49,91.95,14.72,1.0
7.0,27.0,76.0,83.0,6.29,19.13,89.62,14.92,1.0
7.0,31.0,70.0,77.0,6.49,20.89,90.46,14.32,1.0
7.0,22.0,78.0,76.0,8.62,17.85,76.32,19.09,1.0
7.0,40.0,72.0,77.0,7.49,17.02,88.55,16.99,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,22.0,64.0,82.0,6.47,19.49,87.51,17.17,1.0
7.0,60.0,68.0,83.0,6.62,19.12,85.53,18.43,1.0
7.0,41.0,69.0,82.0,6.72,20.02,68.98,16.63,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,39.0,58.0,85.0,6.0,17.89,68.55,15.41,1.0
7.0,36.0,65.0,80.0,6.05,18.29,74.87,16.68,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
7.0,49.0,55.0,78.0,7.86,18.66,81.71,16.18,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
7.0,35.0,65.25,79.88,6.65,18.83,85.29,15.21,1.0
7.0,59.0,60.0,84.0,7.69,19.03,94.71,18.67,1.0
7.0,43.0,66.0,79.0,7.98,19.46,74.59,15.23,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,60.0,61.0,78.0,6.32,20.71,94.04,19.84,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,37.0,55.0,82.0,6.42,19.46,78.45,18.02,1.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,24.0,56.0,85.0,6.55,18.2,80.64,17.41,1.0
7.0,59.0,60.0,84.0,7.69,19.03,94.71,18.67,1.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
7.0,59.0,62.0,83.0,8.1,18.58,72.95,19.22,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,57.0,73.0,85.0,7.36,18.49,91.95,14.72,1.0
7.0,28.0,58.0,81.0,6.18,17.48,93.35,16.54,1.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,22.0,64.0,82.0,6.47,19.49,87.51,17.17,1.0
7.0,54.0,61.0,77.0,6.21,18.81,77.54,15.22,1.0
7.0,57.0,73.0,85.0,7.36,18.49,91.95,14.72,1.0
7.0,30.0,70.0,79.0,7.31,20.27,69.64,19.97,1.0
7.0,57.0,57.0,75.0,7.79,17.09,87.27,18.25,1.0
7.0,45.0,61.0,78.0,6.49,19.49,81.53,16.06,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
7.0,28.0,74.0,81.0,8.75,18.01,81.99,18.31,1.0
7.0,47.0,80.0,77.0,7.56,17.18,72.85,16.43,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,27.0,76.0,83.0,6.29,19.13,89.62,14.92,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,30.0,70.0,79.0,7.31,20.27,69.64,19.97,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,29.0,75.0,75.0,7.06,19.62,88.46,18.71,1.0
7.0,50.0,56.0,76.0,7.97,21.0,73.51,19.86,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
7.0,43.0,66.0,79.0,7.98,19.46,74.59,15.23,1.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,48.0,65.0,78.0,7.86,17.44,73.09,14.34,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
7.0,37.48,56.99,83.99,6.23,18.41,68.84,17.62,1.0
7.0,38.0,60.0,76.0,8.87,18.65,77.93,17.81,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,57.0,57.0,75.0,7.79,17.09,87.27,18.25,1.0
7.0,58.0,63.0,81.0,6.52,19.81,78.97,14.7,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,49.0,69.0,82.0,6.26,18.32,81.79,15.36,1.0
7.0,37.0,55.0,82.0,6.42,19.46,78.45,18.02,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,60.0,68.0,83.0,6.62,19.12,85.53,18.43,1.0
7.0,35.0,57.0,83.0,7.48,19.48,80.5,17.45,1.0
7.0,27.0,62.0,77.0,6.58,18.2,70.18,14.71,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,39.0,71.0,84.0,8.14,20.28,82.52,16.4,1.0
7.0,52.0,68.0,78.0,6.9,17.49,86.05,16.96,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,29.0,75.0,75.0,7.06,19.62,88.46,18.71,1.0
7.0,59.0,55.0,79.0,8.77,20.37,82.25,16.9,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
7.0,38.0,60.0,76.0,8.87,18.65,77.93,17.81,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
7.0,30.0,65.0,82.0,6.11,20.71,76.78,15.28,1.0
7.0,36.0,76.0,75.0,8.74,18.38,70.52,16.64,1.0
7.0,59.0,69.0,80.0,8.17,19.08,69.41,17.87,1.0
7.0,48.0,65.0,78.0,7.86,17.44,73.09,14.34,1.0
7.0,52.0,73.0,79.0,7.84,17.26,94.0,18.75,1.0
7.0,53.41,65.27,76.27,6.93,19.83,77.41,16.46,1.0
7.0,20.0,60.0,78.0,6.36,18.17,90.78,14.7,1.0
7.0,58.0,70.0,84.0,6.23,20.65,74.66,16.61,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,35.0,57.0,83.0,7.48,19.48,80.5,17.45,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
7.0,39.0,58.0,85.0,6.0,17.89,68.55,15.41,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,24.0,56.0,85.0,6.55,18.2,80.64,17.41,1.0
7.0,59.0,62.0,83.0,8.1,18.58,72.95,19.22,1.0
7.0,57.0,56.0,78.0,6.86,17.34,67.95,18.76,1.0
7.0,57.0,73.0,85.0,7.36,18.49,91.95,14.72,1.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,22.0,78.0,76.0,8.62,17.85,76.32,19.09,1.0
7.0,24.0,55.0,78.0,6.65,17.3,75.58,15.15,1.0
7.0,52.0,68.0,78.0,6.9,17.49,86.05,16.96,1.0
7.0,57.0,57.0,75.0,7.79,17.09,87.27,18.25,1.0
7.0,44.0,74.0,85.0,7.15,20.19,78.26,19.64,1.0
7.0,39.0,71.0,84.0,8.14,20.28,82.52,16.4,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,45.0,61.0,78.0,6.49,19.49,81.53,16.06,1.0
7.0,42.0,67.0,77.0,6.11,18.99,78.71,15.94,1.0
7.0,47.0,79.0,78.0,6.61,17.48,65.11,14.76,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,37.67,57.11,84.11,6.2,18.34,68.8,17.34,1.0
7.0,23.0,62.0,85.0,8.49,18.97,80.71,19.52,1.0
7.0,36.0,66.91,77.13,7.1,18.37,79.07,19.44,1.0
7.0,60.0,68.0,83.0,6.62,19.12,85.53,18.43,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
7.0,25.0,68.0,77.0,7.7,20.09,85.75,15.11,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
7.0,39.0,71.0,84.0,8.14,20.28,82.52,16.4,1.0
7.0,29.0,77.0,75.0,7.78,17.5,72.94,15.48,1.0
7.0,22.0,60.0,85.0,6.81,18.84,94.78,14.74,1.0
7.0,58.0,70.0,84.0,6.23,20.65,74.66,16.61,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
7.0,43.0,79.0,79.0,7.81,19.41,80.25,18.98,1.0
7.0,42.0,62.0,75.0,7.01,18.18,81.85,18.9,1.0
7.0,49.0,69.0,82.0,6.26,18.32,81.79,15.36,1.0
7.0,48.0,65.0,78.0,7.86,17.44,73.09,14.34,1.0
7.0,42.0,74.0,83.0,7.55,19.26,65.78,14.28,1.0
7.0,23.0,62.0,85.0,8.49,18.97,80.71,19.52,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
7.0,52.0,60.0,79.0,8.38,19.45,75.63,18.23,1.0
7.0,23.0,72.0,84.0,6.92,19.02,79.93,17.13,1.0
7.0,24.0,55.0,78.0,6.65,17.3,75.58,15.15,1.0
7.0,53.0,73.0,77.0,7.33,19.71,73.64,18.1,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,20.0,79.0,77.0,7.65,18.55,76.33,16.03,1.0
7.0,48.0,65.0,78.0,7.86,17.44,73.09,14.34,1.0
7.0,57.0,68.0,81.0,8.08,17.17,72.79,17.3,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,53.0,65.0,76.0,6.72,20.19,77.34,16.42,1.0
7.0,51.0,72.0,75.0,7.1,18.89,80.11,14.99,1.0
7.0,27.0,79.0,82.0,6.31,17.07,70.87,17.54,1.0
7.0,59.0,70.0,84.0,7.55,17.33,82.62,18.75,1.0
7.0,22.0,60.0,85.0,6.81,18.84,94.78,14.74,1.0
7.0,45.0,61.0,78.0,6.49,19.49,81.53,16.06,1.0
7.0,35.0,64.15,78.23,7.4,18.04,85.36,14.38,1.0
7.0,25.0,68.0,77.0,7.7,20.09,85.75,15.11,1.0
7.0,26.0,80.0,83.0,7.53,17.08,71.31,16.15,1.0
7.0,58.0,66.0,79.0,8.72,20.99,93.55,19.33,1.0
7.0,35.0,63.0,76.0,6.71,17.82,90.82,17.61,1.0
7.0,32.0,60.0,83.0,8.83,19.69,91.76,19.44,1.0
7.0,39.0,76.0,76.0,6.14,19.97,69.16,15.57,1.0
7.0,34.0,71.0,79.0,7.73,17.93,74.64,15.86,1.0
7.0,27.0,76.0,83.0,6.29,19.13,89.62,14.92,1.0
7.0,30.0,75.0,81.0,6.41,19.42,68.52,16.81,1.0
